0,time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact
154,2022-06-06 07:58:35,750211,4.966658,112.265641,188.751682,252.549464,0.0,MAS2641,0.0,0.0,0.0,NaN,5029.2,5322.57,1654502258.74,1654502258.74
155,2022-06-06 10:12:55,75021e,5.025146,112.583515,204.751146,255.454464,0.0,MAS2645,0.0,0.0,0.0,NaN,5970.27,6336.03,1654510372.2025,1654510374.1045
156,2022-06-06 05:16:00,750220,5.210732,113.092362,234.548667,253.312516,0.0,MAS2663,0.0,0.0,0.0,NaN,7947.66,8465.82,1654492558.541,1654492559.635
157,2022-06-06 06:42:45,750262,4.893804,112.104208,191.166939,257.102122,0.0,MAS7407,0.0,0.0,0.0,NaN,5040.63,5334.0,1654497750.089,1654497750.089
158,2022-06-06 12:51:00,750280,5.276917,113.067751,203.502108,250.219955,0.0,MAS2647,0.0,0.0,0.0,NaN,5913.12,6278.88,1654519858.997,1654519859.541
159,2022-06-06 22:10:15,750281,5.330589,113.303216,217.718319,250.501209,0.0,MAS2637,0.0,0.0,0.0,NaN,8340.09,8873.49,1654553414.917,1654553414.917
160,2022-06-06 10:47:50,750281,5.198914,112.90263,210.674083,251.08892,0.0,MAS2649,0.0,0.0,0.0,NaN,5913.12,6278.88,1654512469.314,1654512469.858
161,2022-06-06 05:48:50,750319,5.131531,112.995688,217.245261,255.51427,0.0,MAS2611,0.0,0.0,0.0,NaN,6629.4,7048.5,1654494529.413,1654494529.413
162,2022-06-06 14:39:45,75031a,5.312096,113.198377,231.785783,250.715634,0.0,MAS2639,0.0,0.0,0.0,NaN,8462.01,9029.7,1654526384.392,1654526384.5935
163,2022-06-06 13:58:45,7503f6,5.095322,112.788438,209.401459,254.647532,0.32512,AXM5113,0.0,0.0,0.0,NaN,7018.02,5928.36,1654524134.408,1654523924.6035
164,2022-06-06 04:08:25,75041e,5.438675,113.38627,187.966492,248.643943,0.0,MXD1003,0.0,0.0,0.0,NaN,4652.01,4953.0,1654488504.782,1654488504.782
165,2022-06-06 03:05:25,750480,5.494837,113.126314,220.188648,242.87323,0.0,AXM5109,0.0,0.0,0.0,NaN,7707.63,8233.41,1654484721.0325,1654484722.118
166,2022-06-06 16:30:45,750481,5.204261,112.934007,214.998979,251.312693,0.32512,AXM5119,0.0,0.0,0.0,NaN,7158.99,7680.96,1654533044.763,1654533044.763
167,2022-06-06 07:05:25,750485,5.007462,112.460217,206.656067,254.376773,0.0,AXM5141,0.0,0.0,0.0,NaN,6728.46,7155.18,1654499124.124,1654499124.124
168,2022-06-06 04:27:45,7504a1,5.149421,112.787952,205.842186,251.603557,0.0,AXM5115,0.0,0.0,0.0,NaN,6640.83,7098.03,1654489647.894,1654489655.988
169,2022-06-06 10:50:00,7504a1,5.201065,113.082415,200.900756,253.595965,0.0,AXM5137,0.0,0.0,0.0,NaN,5760.72,6149.34,1654512599.556,1654512599.749
170,2022-06-06 16:50:50,7504e5,4.600478,114.126166,226.984096,228.215484,0.0,NEP375,0.0,0.0,0.0,NaN,10165.08,10820.4,1654534249.886,1654534249.886
171,2022-06-06 09:30:10,750504,5.241806,113.085394,217.02587,251.928957,0.0,AXM5105,0.0,0.0,0.0,NaN,7802.88,8321.04,1654507809.677,1654507809.677
172,2022-06-06 16:48:20,750504,5.285156,113.313454,222.9686,253.09834,0.0,AXM5117,0.0,0.0,0.0,NaN,7018.02,7490.46,1654534099.984,1654534099.984
173,2022-06-06 01:31:15,750504,5.287124,112.927046,212.997833,256.421655,0.0,AXM5133,0.0,0.0,0.0,NaN,6640.83,7155.18,1654479038.675,1654479047.344
174,2022-06-06 07:10:05,75827c,49.450309,-104.492178,221.322955,274.046342,0.0,PAL119,0.0,0.0,0.0,547.0,10972.8,10988.04,1654499404.48,1654499404.48
175,2022-06-06 05:50:15,76cda9,-26.840019,27.264316,205.211898,228.082821,-1.30048,SIA478,0.0,0.0,0.0,NaN,5246.37,5585.46,1654494605.15,1654494605.15
176,2022-06-06 10:23:20,76cda9,-26.163254,28.248596,232.524135,64.990611,0.0,SIA479,0.0,0.0,0.0,NaN,8671.56,9075.42,1654510761.824,1654510761.824
177,2022-06-06 15:18:10,7801e3,22.873908,118.407135,236.834843,237.06551,0.32512,AHK681,0.0,0.0,0.0,NaN,9204.96,9806.94,1654528683.812,1654528687.265
178,2022-06-06 13:43:50,780236,22.779639,118.247375,234.810298,242.224267,0.0,CPA481,0.0,0.0,0.0,NaN,9121.14,9723.12,1654523029.248,1654523029.248
179,2022-06-06 22:02:40,780a1e,22.910522,118.499784,231.37916,237.368316,0.0,HKC4569,0.0,0.0,0.0,3735.0,11818.62,12573.0,1654552949.455,1654552955.702
180,2022-06-06 08:50:35,780a3b,22.697009,118.109233,242.444677,242.849633,0.0,CPA443,0.0,0.0,0.0,NaN,8637.27,9250.68,1654505394.5,1654505394.5
181,2022-06-06 11:06:15,780a7f,22.741562,118.183727,228.985375,250.52509,0.0,CPA473,0.0,0.0,0.0,NaN,9787.89,10447.02,1654513497.765,1654513558.887
182,2022-06-06 13:41:15,780a81,23.072731,118.741258,235.48783,237.816032,0.0,CPA479,0.0,0.0,0.0,NaN,9845.04,10477.5,1654522874.731,1654522874.731
183,2022-06-06 13:13:35,780a89,22.899511,118.448334,245.734127,237.740366,0.0,CPA2403,0.0,0.0,0.0,NaN,11582.4,12359.64,1654521209.907,1654521211.435
184,2022-06-06 03:37:15,780aa8,-36.681038,146.251941,203.72567,241.888892,0.0,CPA3610,0.0,0.0,0.0,3676.0,7433.31,7284.72,1654486634.7835,1654486634.945
185,2022-06-06 07:13:15,78922b,22.653902,118.037694,234.922417,237.808203,0.0,HKE111,0.0,0.0,0.0,NaN,10229.85,10972.8,1654499592.969,1654499594.5875
186,2022-06-06 14:23:25,789236,22.387091,118.053335,244.233813,250.688143,0.0,CPA2425,0.0,0.0,0.0,NaN,9208.77,9932.67,1654525398.559,1654525398.559
187,2022-06-06 11:19:10,7c1464,-29.649353,152.980446,218.474016,15.156883,0.0,QFA6111,0.0,0.0,0.0,1550.0,9944.1,10050.78,1654514349.945,1654514349.965
188,2022-06-06 22:00:50,7c146e,-35.216442,148.640556,236.033388,59.851634,0.0,QFA410,0.0,0.0,0.0,4266.0,7139.94,7010.4,1654552849.982,1654552849.982
189,2022-06-06 09:51:20,7c146e,-36.46106,147.490139,174.755044,235.840305,-0.32512,QFA479,0.0,0.0,0.0,3253.0,7993.38,7837.17,1654509079.858,1654509079.985
190,2022-06-06 23:24:15,7c1476,-36.108588,140.294952,190.372438,292.089562,-1.95072,QFA69,0.0,0.0,0.0,4325.0,6282.69,6225.54,1654557847.8575,1654557852.004
191,2022-06-06 16:51:15,7c1505,-37.695973,173.222321,224.380753,194.629576,-0.32512,QFA7523,0.0,0.0,0.0,NaN,7208.52,7212.33,1654534274.8565,1654534274.8565
192,2022-06-06 12:02:00,7c15bb,-30.680283,151.982171,124.453988,197.993088,0.0,PFY7411,0.0,0.0,0.0,1144.0,5486.4,5471.16,1654516919.53,1654516919.53
193,2022-06-06 16:24:55,7c15bb,-30.351402,152.552598,129.395705,16.886865,0.0,PFY7412,0.0,0.0,0.0,1450.0,5181.6,5158.74,1654532694.623,1654532694.761
194,2022-06-06 21:25:30,7c29d8,-36.355156,142.637836,193.453518,113.454211,-0.32512,VOZ204,0.0,0.0,0.0,3771.0,8122.92,7955.28,1654550729.689,1654550729.935
195,2022-06-06 12:28:10,7c29d8,-36.416605,141.012736,205.574938,292.419492,0.0,VOZ249,0.0,0.0,0.0,3737.0,8503.92,8382.0,1654518489.993,1654518489.993
196,2022-06-06 09:52:45,7c29d8,-32.826287,148.540649,200.963978,217.836998,0.0,VOZ346,0.0,0.0,0.0,1040.0,12192.0,12146.28,1654509164.8665,1654509164.9775
197,2022-06-06 21:22:30,7c2a68,-31.204756,151.498444,215.420008,201.430007,0.0,AVN921,0.0,0.0,0.0,1170.0,10134.6,10317.48,1654550549.977,1654550549.977
198,2022-06-06 01:34:20,7c2ba8,-36.345986,147.699845,169.970616,235.880937,-0.32512,VOZ830,0.0,0.0,0.0,4331.0,9692.64,9479.28,1654479259.757,1654479259.941
199,2022-06-06 22:33:25,7c2baf,-35.064356,148.926973,218.583458,61.009296,-0.32512,VOZ815,0.0,0.0,0.0,3762.0,6336.03,6244.59,1654554804.8345,1654554804.956
200,2022-06-06 03:16:00,7c2baf,-36.338258,147.713169,196.467773,235.818487,-0.32512,VOZ838,0.0,0.0,0.0,4376.0,8877.3,8717.28,1654485359.551,1654485359.934
201,2022-06-06 07:18:30,7c2bb0,-31.409214,151.342668,177.688094,201.852842,-0.32512,VOZ532,0.0,0.0,0.0,1030.0,8298.18,8382.0,1654499909.66,1654499909.755
202,2022-06-06 22:29:05,7c2bb0,-36.182261,147.994693,202.853426,235.567634,0.0,VOZ812,0.0,0.0,0.0,4301.0,9124.95,8953.5,1654554544.708,1654554544.8255
203,2022-06-06 09:41:20,7c2bb0,-36.239319,147.8936,201.762418,235.657946,-0.32512,VOZ878,0.0,0.0,0.0,4237.0,9654.54,9555.48,1654508479.29,1654508479.981
204,2022-06-06 12:06:35,7c2bb0,-35.030466,148.521938,206.386781,54.379183,0.0,VOZ899,0.0,0.0,0.0,644.0,7334.25,7174.23,1654517194.968,1654517194.9735
205,2022-06-06 01:52:40,7c2bc5,-30.242801,152.774231,227.95907,19.756001,0.0,VOZ931,0.0,0.0,0.0,1541.0,9304.02,9380.22,1654480359.975,1654480359.975
206,2022-06-06 09:27:40,7c2bc5,-31.418897,151.568152,214.2738,196.46359,-0.32512,VOZ974,0.0,0.0,0.0,1137.0,7856.22,8001.0,1654507659.64,1654507659.892
207,2022-06-06 16:26:00,7c4319,-30.829193,151.675415,188.924262,201.314407,-0.32512,JTE7404,0.0,0.0,0.0,1155.0,8564.88,8663.94,1654532759.618,1654532759.875
208,2022-06-06 18:38:40,7c4319,-36.031944,148.117559,164.93126,233.736573,-0.32512,JTE7405,0.0,0.0,0.0,4305.0,9113.52,8862.06,1654540719.523,1654540719.862
209,2022-06-06 14:24:00,7c4319,-29.877692,152.905399,187.328268,17.818889,0.0,JTE7440,0.0,0.0,0.0,1321.0,8808.72,8831.58,1654525439.654,1654525439.985
210,2022-06-06 20:54:40,7c4319,-36.286789,140.833855,168.037445,292.643934,-0.32512,JTE7458,0.0,0.0,0.0,4063.0,6797.04,6644.64,1654548879.387,1654548879.387
211,2022-06-06 13:42:40,7c431c,-35.462311,148.500881,201.538649,54.794906,-0.32512,JTE7450,0.0,0.0,0.0,3645.0,6705.6,6461.76,1654522959.921,1654522959.921
212,2022-06-06 11:43:00,7c431c,-36.334673,142.576943,188.880131,113.548963,-0.32512,JTE7485,0.0,0.0,0.0,4373.0,7040.88,6934.2,1654515779.284,1654515779.828
213,2022-06-06 12:55:00,7c432d,-31.346512,151.585209,185.999076,201.74589,-0.32512,JTE7434,0.0,0.0,0.0,1027.0,7741.92,7848.6,1654520099.462,1654520099.967
214,2022-06-06 14:55:55,7c432d,-36.165962,147.922125,176.792914,234.198809,0.0,JTE7445,0.0,0.0,0.0,3713.0,8503.92,8260.08,1654527354.576,1654527354.976
215,2022-06-06 16:56:15,7c432d,-35.519897,148.327074,209.012145,55.123033,0.0,JTE7454,0.0,0.0,0.0,4251.0,7802.88,7574.28,1654534574.8525,1654534574.855
216,2022-06-06 08:40:20,7c4510,-35.19135,148.679295,234.199183,56.309932,0.0,QJE1586,0.0,0.0,0.0,7250.0,6896.1,6690.36,1654504819.942,1654504819.942
217,2022-06-06 08:46:30,7c4516,-35.159229,148.820629,233.292271,55.127461,0.0,QJE1584,0.0,0.0,0.0,7216.0,6835.14,6690.36,1654505189.977,1654505189.98
218,2022-06-06 12:07:50,7c4516,-36.377563,147.642574,163.528469,235.918989,-0.32512,QJE1593,0.0,0.0,0.0,4347.0,8938.26,8763.0,1654517269.958,1654517269.958
219,2022-06-06 07:46:10,7c4bf6,-35.042895,148.151608,193.94607,54.845822,0.0,RXA152,0.0,0.0,0.0,3676.0,7726.68,7559.04,1654501569.818,1654501569.818
220,2022-06-06 02:39:55,7c4bf6,-36.496675,141.056038,202.619369,292.27239,0.0,RXA437,0.0,0.0,0.0,3643.0,9109.71,8896.35,1654483178.361,1654483188.2245
221,2022-06-06 04:51:05,7c4bf6,-36.359436,142.504892,239.893627,115.348865,0.0,RXA444,0.0,0.0,0.0,4075.0,8321.04,8180.07,1654491064.7205,1654491064.8425
222,2022-06-06 21:53:50,7c5323,-29.695533,152.970025,212.677023,17.951266,0.0,QFA333,0.0,0.0,0.0,1555.0,8869.68,8976.36,1654552429.336,1654552429.968
223,2022-06-06 09:45:15,7c5324,-35.097079,148.829585,220.023916,54.055512,-0.32512,QFA482,0.0,0.0,0.0,3671.0,6343.65,6244.59,1654508714.9795,1654508714.9795
224,2022-06-06 21:40:05,7c5324,-29.706413,152.966159,216.4214,18.110789,0.0,QFA500,0.0,0.0,0.0,1406.0,8343.9,8454.39,1654551604.923,1654551604.923
225,2022-06-06 04:50:50,7c56b7,-36.348587,147.694416,172.221991,235.840305,0.0,RXA117,0.0,0.0,0.0,3602.0,9646.92,9528.81,1654491049.714,1654491049.974
226,2022-06-06 02:27:15,7c56b7,-31.822516,151.384637,188.742057,204.904769,0.0,RXA537,0.0,0.0,0.0,1056.0,10256.52,10431.78,1654482434.531,1654482434.9385
227,2022-06-06 07:24:45,7c5852,-31.672279,150.334814,237.424119,38.809356,0.0,RXA258,0.0,0.0,0.0,1463.0,11269.98,11170.92,1654500284.959,1654500284.959
228,2022-06-06 10:15:15,7c5852,-32.855894,148.510773,202.63413,218.157227,0.0,RXA281,0.0,0.0,0.0,1156.0,10972.8,10911.84,1654510514.73,1654510514.898
229,2022-06-06 07:53:10,7c5856,-36.359951,147.673723,186.198882,235.862,0.0,RXA141,0.0,0.0,0.0,3654.0,8907.78,8797.29,1654501989.524,1654501989.93
230,2022-06-06 21:40:40,7c5856,-35.029037,148.939745,209.410937,54.513647,0.0,RXA18,0.0,0.0,0.0,4043.0,7185.66,7025.64,1654551639.95,1654551639.95
231,2022-06-06 01:08:40,7c5856,-34.776989,149.536972,200.031413,61.589463,0.0,RXA42,0.0,0.0,0.0,3632.0,7002.78,6903.72,1654477719.968,1654477719.968
232,2022-06-06 10:56:30,7c585f,-35.418479,148.318527,235.001826,54.00717,0.0,RXA182,0.0,0.0,0.0,3635.0,7787.64,7642.86,1654512989.728,1654512989.728
233,2022-06-06 21:49:55,7c585f,-36.141063,148.068676,196.640121,235.487786,0.0,RXA9,0.0,0.0,0.0,3730.0,10180.32,10043.16,1654552194.937,1654552194.937
234,2022-06-06 21:20:35,7c5984,-31.314445,151.446587,207.208566,201.53745,-0.32512,RXA309,0.0,0.0,0.0,1124.0,9395.46,9540.24,1654550434.625,1654550434.882
235,2022-06-06 02:34:25,7c5984,-31.42297,151.353458,175.07903,201.695109,-0.32512,RXA337,0.0,0.0,0.0,1110.0,9262.11,9395.46,1654482864.618,1654482864.9705
236,2022-06-06 05:09:15,7c5984,-30.031334,152.850198,215.267,17.250271,0.0,RXA348,0.0,0.0,0.0,1420.0,9890.76,10001.25,1654492154.892,1654492154.9425
237,2022-06-06 07:40:40,7c5984,-31.49366,151.511023,209.021959,201.243745,0.0,RXA367,0.0,0.0,0.0,1225.0,8808.72,8968.74,1654501239.878,1654501239.973
238,2022-06-06 10:13:35,7c5984,-29.748917,152.951079,209.500318,17.214219,0.0,RXA384,0.0,0.0,0.0,1264.0,10424.16,10572.75,1654510414.9545,1654510414.9545
239,2022-06-06 08:32:45,7c5b45,-34.186981,149.923806,173.374497,88.7054,0.0,QLK402,0.0,0.0,0.0,NaN,6374.13,6343.65,1654504364.958,1654504364.961
240,2022-06-06 14:27:45,7c5be9,-36.185485,147.884042,175.896588,234.200047,0.0,QFA7222,0.0,0.0,0.0,7764.0,7292.34,7071.36,1654525664.692,1654525664.773
241,2022-06-06 16:29:25,7c5be9,-35.989116,141.181329,175.927814,299.734723,-0.16256,QFA7223,0.0,0.0,0.0,3243.0,6896.1,6705.6,1654532893.018,1654532893.018
242,2022-06-06 11:22:30,7c5d71,-31.566141,151.33233,172.820263,201.302656,0.0,QFA7292,0.0,0.0,0.0,1107.0,6416.04,6522.72,1654514549.412,1654514549.978
243,2022-06-06 13:26:35,7c5d71,-36.222296,147.879921,175.078074,234.835192,0.0,QFA7293,0.0,0.0,0.0,3245.0,7284.72,7071.36,1654521994.7925,1654521994.834
244,2022-06-06 15:50:40,7c5d71,-35.415779,148.543513,201.89879,55.729952,-0.32512,QFA7294,0.0,0.0,0.0,4262.0,6469.38,6339.84,1654530639.949,1654530639.977
245,2022-06-06 18:14:00,7c5d71,-29.913986,152.892366,187.789677,17.337463,0.0,QFA7295,0.0,0.0,0.0,1261.0,7620.0,7620.0,1654539239.925,1654539239.947
246,2022-06-06 15:33:45,7c66cf,-31.262444,151.471576,216.472754,201.676255,0.0,QFA7334,0.0,0.0,0.0,1166.0,8488.68,8614.41,1654529624.83,1654529624.965
247,2022-06-06 11:00:35,7c66cf,-31.733636,150.283411,238.917564,38.547537,0.0,QFA7351,0.0,0.0,0.0,1527.0,11269.98,11201.4,1654513234.831,1654513234.946
248,2022-06-06 17:00:35,7c66e2,-31.690201,150.319681,240.256362,38.531875,0.0,QFA7353,0.0,0.0,0.0,1475.0,11269.98,11163.3,1654534834.7955,1654534834.9145
249,2022-06-06 14:13:15,7c66e4,-32.779987,148.585548,204.39683,216.058807,0.0,QFA7335,0.0,0.0,0.0,1076.0,10965.18,10828.02,1654524794.6035,1654524794.952
250,2022-06-06 05:13:20,7c6aa1,-35.168884,143.377718,202.427014,261.164627,0.0,SND2,0.0,0.0,0.0,4062.0,9860.28,9997.44,1654492399.318,1654492399.879
251,2022-06-06 00:42:35,7c6b07,-40.748361,173.40708,220.971215,194.406685,0.0,JST231,0.0,0.0,0.0,NaN,7947.66,8054.34,1654476148.014,1654476153.794
252,2022-06-06 04:55:05,7c6b07,-41.073179,173.310138,217.157531,196.337118,0.0,JST237,0.0,0.0,0.0,NaN,7806.69,7917.18,1654491304.6915,1654491304.8285
253,2022-06-06 09:14:00,7c6b07,-40.893814,173.381348,217.97193,196.321643,0.0,JST241,0.0,0.0,0.0,NaN,8001.0,8115.3,1654506839.262,1654506839.82
254,2022-06-06 20:53:40,7c6b0c,-31.592148,151.357098,203.871762,201.801409,-0.32512,JST401,0.0,0.0,0.0,1066.0,7856.22,7978.14,1654548819.925,1654548819.968
255,2022-06-06 22:22:05,7c6b0d,-35.190093,148.681469,227.320309,54.329295,0.0,JST502,0.0,0.0,0.0,3637.0,6579.87,6454.14,1654554124.8845,1654554124.8845
256,2022-06-06 07:29:20,7c6b0d,-35.451671,148.264004,228.163309,54.428034,0.0,JST520,0.0,0.0,0.0,4041.0,7955.28,7810.5,1654500559.918,1654500559.918
257,2022-06-06 09:37:45,7c6b0d,-36.172811,148.012225,196.500767,235.513218,-0.32512,JST527,0.0,0.0,0.0,4004.0,8507.73,8397.24,1654508264.725,1654508264.938
258,2022-06-06 02:41:25,7c6b0e,-31.410301,151.39603,180.951854,201.105532,-0.32512,JST815,0.0,0.0,0.0,1162.0,7334.25,7490.46,1654483284.876,1654483284.965
259,2022-06-06 05:05:05,7c6b0e,-30.2157,152.783863,218.770598,17.140349,0.0,JST816,0.0,0.0,0.0,1451.0,8812.53,8926.83,1654491904.8755,1654491904.8755
260,2022-06-06 10:45:35,7c6b13,-35.282936,148.670254,229.205025,55.3993,0.0,JST528,0.0,0.0,0.0,7201.0,6610.35,6480.81,1654512334.8695,1654512334.8695
261,2022-06-06 20:45:50,7c6b13,-29.981552,152.867916,204.9509,18.310303,0.0,JST810,0.0,0.0,0.0,1275.0,9921.24,10111.74,1654548349.919,1654548349.919
262,2022-06-06 22:57:15,7c6b13,-31.424483,151.394824,211.648802,201.523328,-0.32512,JST813,0.0,0.0,0.0,1054.0,7658.1,7787.64,1654556234.699,1654556234.9095
263,2022-06-06 08:31:10,7c6b17,-31.66567,151.528271,193.694144,194.729024,-0.32512,JST417,0.0,0.0,0.0,1062.0,7246.62,7315.2,1654504269.739,1654504269.883
264,2022-06-06 07:25:05,7c6b1c,-31.36884,150.583159,245.979011,37.427051,0.0,JST574,0.0,0.0,0.0,1446.0,9448.8,9707.88,1654500304.9195,1654500304.92
265,2022-06-06 23:19:10,7c6b28,-36.105776,148.131818,202.08484,235.462879,0.0,JST507,0.0,0.0,0.0,3747.0,9700.26,9593.58,1654557549.552,1654557549.887
266,2022-06-06 01:42:30,7c6b2d,-31.936464,151.346503,181.23987,201.929588,-0.32512,JST407,0.0,0.0,0.0,1011.0,6705.6,6720.84,1654479749.712,1654479749.975
267,2022-06-06 06:17:20,7c6b2d,-31.531723,151.446698,198.34068,201.826606,-0.32512,JST413,0.0,0.0,0.0,1144.0,7208.52,7345.68,1654496239.979,1654496239.992
268,2022-06-06 10:32:30,7c6b2d,-32.100747,151.46391,196.717493,208.767649,-0.32512,JST419,0.0,0.0,0.0,1017.0,6332.22,6416.04,1654511549.799,1654511549.975
269,2022-06-06 22:16:35,7c6b2f,-32.920726,148.447476,210.517626,218.638564,0.0,JST563,0.0,0.0,0.0,1106.0,10965.18,10858.5,1654553794.8395,1654553794.8645
270,2022-06-06 01:46:45,7c6b2f,-31.814988,150.216449,254.521396,38.73113,0.0,JST566,0.0,0.0,0.0,1243.0,10660.38,10523.22,1654480004.812,1654480004.9395
271,2022-06-06 08:56:20,7c6b30,-31.807205,151.400116,205.614199,201.753322,-0.32512,JST415,0.0,0.0,0.0,1004.0,6256.02,6400.8,1654505779.572,1654505779.872
272,2022-06-06 01:02:15,7c6b30,-34.678047,149.740877,196.81433,61.648177,0.0,JST508,0.0,0.0,0.0,3270.0,6400.8,6332.22,1654477334.7775,1654477334.937
273,2022-06-06 22:17:55,7c6b35,-40.882727,173.375418,216.529596,195.524111,0.0,JST229,0.0,0.0,0.0,NaN,7776.21,7890.51,1654553874.2445,1654553874.2445
274,2022-06-06 02:21:00,7c6b38,-40.863327,173.389893,212.841219,196.249777,0.0,JST233,0.0,0.0,0.0,NaN,7863.84,7985.76,1654482059.05,1654482059.05
275,2022-06-06 02:56:40,7c6b39,-36.424333,142.844121,216.773907,113.904427,-0.32512,JST773,0.0,0.0,0.0,4001.0,6560.82,6446.52,1654484199.508,1654484199.711
276,2022-06-06 00:55:00,7c6b39,-36.395828,140.760155,188.880131,292.270268,0.0,JST774,0.0,0.0,0.0,7222.0,7459.98,7322.82,1654476899.855,1654476899.855
277,2022-06-06 21:34:05,7c6b40,-31.921577,151.328135,194.559869,201.605527,-0.32512,JST811,0.0,0.0,0.0,1207.0,6789.42,6930.39,1654551244.574,1654551244.873
278,2022-06-06 06:12:05,7c6b40,-31.363964,151.423649,211.697279,201.56825,-0.32512,JST821,0.0,0.0,0.0,1126.0,7578.09,7700.01,1654495924.8665,1654495924.89
279,2022-06-06 08:30:00,7c6b40,-29.407328,153.071864,185.671527,18.475671,0.0,JST822,0.0,0.0,0.0,1526.0,7406.64,7543.8,1654504199.995,1654504199.995
280,2022-06-06 07:35:40,7c6b41,-36.341004,147.70861,179.366934,235.844811,-0.32512,JST521,0.0,0.0,0.0,3251.0,7894.32,7749.54,1654500939.932,1654500939.985
281,2022-06-06 09:52:15,7c6b41,-35.205209,148.747291,222.005555,56.118921,-0.32512,JST526,0.0,0.0,0.0,3675.0,6678.93,6560.82,1654509134.8605,1654509134.888
282,2022-06-06 05:08:35,7c6c52,-31.601955,150.392439,248.318234,38.732519,0.0,VOZ329,0.0,0.0,0.0,1401.0,11269.98,11148.06,1654492114.945,1654492114.945
283,2022-06-06 22:20:35,7c6c52,-31.421992,151.395886,211.754796,201.516507,-0.32512,VOZ920,0.0,0.0,0.0,1043.0,7875.27,7978.14,1654554034.629,1654554034.7675
284,2022-06-06 13:29:15,7c6c53,-32.782894,148.583025,202.432897,217.836249,0.0,VOZ356,0.0,0.0,0.0,1014.0,12184.38,12161.52,1654522154.4845,1654522154.8025
285,2022-06-06 22:13:55,7c6c53,-35.133618,148.772301,219.775699,54.377527,0.0,VOZ813,0.0,0.0,0.0,4331.0,6694.17,6572.25,1654553634.961,1654553634.961
286,2022-06-06 05:46:15,7c6c53,-36.28473,147.809807,191.855879,235.791422,-0.32512,VOZ846,0.0,0.0,0.0,4375.0,8157.21,8039.1,1654494374.8615,1654494374.974
287,2022-06-06 07:59:05,7c6c53,-35.057327,148.892969,199.592522,58.294266,-0.32512,VOZ863,0.0,0.0,0.0,4260.0,6537.96,6427.47,1654502344.946,1654502344.946
288,2022-06-06 10:20:20,7c6c53,-29.968506,152.87411,208.138855,17.112973,0.0,VOZ977,0.0,0.0,0.0,1520.0,8983.98,9166.86,1654510819.879,1654510819.879
289,2022-06-06 21:27:55,7c6c56,-31.450038,151.383648,200.75777,201.520131,0.0,VOZ912,0.0,0.0,0.0,1135.0,7776.21,7875.27,1654550874.784,1654550874.9125
290,2022-06-06 13:07:30,7c6c56,-29.530086,153.028564,194.938302,17.579851,0.0,VOZ999,0.0,0.0,0.0,1362.0,10012.68,10165.08,1654520849.795,1654520849.957
291,2022-06-06 03:50:30,7c6c90,-31.263319,151.566724,201.546527,211.765214,-0.32512,JST409,0.0,0.0,0.0,1131.0,7658.1,7787.64,1654487429.755,1654487429.926
292,2022-06-06 10:45:10,7c6c94,-36.18837,147.984467,197.171695,235.520784,-0.32512,JST531,0.0,0.0,0.0,3641.0,8580.12,8473.44,1654512309.999,1654512309.999
293,2022-06-06 08:44:10,7c6c95,-36.381319,147.635621,190.813653,235.738897,-0.32512,JST523,0.0,0.0,0.0,4346.0,7528.56,7414.26,1654505049.922,1654505049.922
294,2022-06-06 23:00:35,7c6c95,-36.359047,142.474451,227.070508,114.448838,-0.16256,JST771,0.0,0.0,0.0,3640.0,7871.46,7818.12,1654556434.6125,1654556434.891
295,2022-06-06 20:55:20,7c6c95,-36.104519,140.79523,214.084126,298.327442,0.0,JST772,0.0,0.0,0.0,4042.0,7360.92,7223.76,1654548919.262,1654548919.934
296,2022-06-06 20:43:00,7c6c96,-35.195866,148.673115,228.080359,54.296597,-0.32512,JST500,0.0,0.0,0.0,4246.0,6644.64,6515.1,1654548179.664,1654548179.927
297,2022-06-06 03:27:05,7c6c97,-33.155322,148.213543,201.982009,218.593621,0.0,JST571,0.0,0.0,0.0,1116.0,10355.58,10248.9,1654486024.519,1654486024.7545
298,2022-06-06 04:45:35,7c6c99,-36.217285,142.120578,247.749078,115.003284,0.0,JST775,0.0,0.0,0.0,4220.0,7943.85,7825.74,1654490734.629,1654490734.7515
299,2022-06-06 06:44:10,7c6c99,-36.418281,140.818897,219.49825,292.143762,0.0,JST778,0.0,0.0,0.0,3742.0,7018.02,6941.82,1654497822.364,1654497829.142
300,2022-06-06 21:56:20,7c6c9c,-36.196609,147.969704,200.622607,235.852491,-0.32512,JST505,0.0,0.0,0.0,3244.0,8199.12,8069.58,1654552579.558,1654552579.595
301,2022-06-06 01:39:30,7c6ca1,-36.410321,147.583086,176.0872,235.885527,-0.32512,JST509,0.0,0.0,0.0,3623.0,8267.7,8077.2,1654479569.905,1654479569.905
